,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
3357353,Nordeste,MA,,21,,,,2021-12-15,50,7075181.0,368218.0,228,10343,4,,,
3357354,Nordeste,MA,,21,,,,2021-12-16,50,7075181.0,368452.0,234,10345,2,,,
3357355,Nordeste,MA,,21,,,,2021-12-17,50,7075181.0,368838.0,386,10348,3,,,
3357356,Nordeste,MA,,21,,,,2021-12-18,50,7075181.0,369254.0,416,10350,2,,,
3357357,Nordeste,MA,,21,,,,2021-12-19,51,7075181.0,369271.0,17,10352,2,,,
3357358,Nordeste,MA,,21,,,,2021-12-20,51,7075181.0,369357.0,86,10355,3,,,
3357359,Nordeste,MA,,21,,,,2021-12-21,51,7075181.0,369610.0,253,10357,2,,,
3357360,Nordeste,MA,,21,,,,2021-12-22,51,7075181.0,369807.0,197,10359,2,,,
3357361,Nordeste,MA,,21,,,,2021-12-23,51,7075181.0,370066.0,259,10361,2,,,
3357362,Nordeste,MA,,21,,,,2021-12-24,51,7075181.0,370185.0,119,10363,2,,,
3357363,Nordeste,MA,,21,,,,2021-12-25,51,7075181.0,370188.0,3,10366,3,,,
3357364,Nordeste,MA,,21,,,,2021-12-26,52,7075181.0,370188.0,0,10369,3,,,
3357365,Nordeste,MA,,21,,,,2021-12-27,52,7075181.0,370198.0,10,10372,3,,,
3357366,Nordeste,MA,,21,,,,2021-12-28,52,7075181.0,370349.0,151,10374,2,,,
3357367,Nordeste,MA,,21,,,,2021-12-29,52,7075181.0,370442.0,93,10375,1,,,
3357368,Nordeste,MA,,21,,,,2021-12-30,52,7075181.0,370545.0,103,10376,1,,,
3357369,Nordeste,MA,,21,,,,2021-12-31,52,7075181.0,370645.0,100,10377,1,,,
3357370,Nordeste,PI,,22,,,,2021-07-01,26,3273227.0,296389.0,608,6624,27,,,
3357371,Nordeste,PI,,22,,,,2021-07-02,26,3273227.0,297274.0,885,6632,8,,,
3357372,Nordeste,PI,,22,,,,2021-07-03,26,3273227.0,298129.0,855,6639,7,,,
3357373,Nordeste,PI,,22,,,,2021-07-04,27,3273227.0,298400.0,271,6648,9,,,
3357374,Nordeste,PI,,22,,,,2021-07-05,27,3273227.0,298645.0,245,6657,9,,,
3357375,Nordeste,PI,,22,,,,2021-07-06,27,3273227.0,299084.0,439,6662,5,,,
3357376,Nordeste,PI,,22,,,,2021-07-07,27,3273227.0,299862.0,778,6671,9,,,
3357377,Nordeste,PI,,22,,,,2021-07-08,27,3273227.0,300309.0,447,6676,5,,,
3357378,Nordeste,PI,,22,,,,2021-07-09,27,3273227.0,301198.0,889,6684,8,,,
3357379,Nordeste,PI,,22,,,,2021-07-10,27,3273227.0,301775.0,577,6689,5,,,
3357380,Nordeste,PI,,22,,,,2021-07-11,28,3273227.0,302167.0,392,6697,8,,,
3357381,Nordeste,PI,,22,,,,2021-07-12,28,3273227.0,302309.0,142,6706,9,,,
3357382,Nordeste,PI,,22,,,,2021-07-13,28,3273227.0,302496.0,187,6712,6,,,
3357383,Nordeste,PI,,22,,,,2021-07-14,28,3273227.0,303225.0,729,6718,6,,,
3357384,Nordeste,PI,,22,,,,2021-07-15,28,3273227.0,303961.0,736,6725,7,,,
3357385,Nordeste,PI,,22,,,,2021-07-16,28,3273227.0,304559.0,598,6730,5,,,
3357386,Nordeste,PI,,22,,,,2021-07-17,28,3273227.0,305007.0,448,6737,7,,,
3357387,Nordeste,PI,,22,,,,2021-07-18,29,3273227.0,305231.0,224,6746,9,,,
3357388,Nordeste,PI,,22,,,,2021-07-19,29,3273227.0,305351.0,120,6750,4,,,
3357389,Nordeste,PI,,22,,,,2021-07-20,29,3273227.0,305457.0,106,6760,10,,,
3357390,Nordeste,PI,,22,,,,2021-07-21,29,3273227.0,306037.0,580,6766,6,,,
3357391,Nordeste,PI,,22,,,,2021-07-22,29,3273227.0,306574.0,537,6770,4,,,
3357392,Nordeste,PI,,22,,,,2021-07-23,29,3273227.0,306947.0,373,6777,7,,,
3357393,Nordeste,PI,,22,,,,2021-07-24,29,3273227.0,307398.0,451,6788,11,,,
3357394,Nordeste,PI,,22,,,,2021-07-25,30,3273227.0,307472.0,74,6797,9,,,
3357395,Nordeste,PI,,22,,,,2021-07-26,30,3273227.0,307621.0,149,6808,11,,,
3357396,Nordeste,PI,,22,,,,2021-07-27,30,3273227.0,307881.0,260,6815,7,,,
3357397,Nordeste,PI,,22,,,,2021-07-28,30,3273227.0,308443.0,562,6821,6,,,
3357398,Nordeste,PI,,22,,,,2021-07-29,30,3273227.0,308872.0,429,6829,8,,,
3357399,Nordeste,PI,,22,,,,2021-07-30,30,3273227.0,309345.0,473,6833,4,,,
3357400,Nordeste,PI,,22,,,,2021-07-31,30,3273227.0,309699.0,354,6835,2,,,
3357401,Nordeste,PI,,22,,,,2021-08-01,31,3273227.0,309858.0,159,6837,2,,,
3357402,Nordeste,PI,,22,,,,2021-08-02,31,3273227.0,309956.0,98,6844,7,,,
3357403,Nordeste,PI,,22,,,,2021-08-03,31,3273227.0,310213.0,257,6846,2,,,
3357404,Nordeste,PI,,22,,,,2021-08-04,31,3273227.0,310549.0,336,6850,4,,,
3357405,Nordeste,PI,,22,,,,2021-08-05,31,3273227.0,310883.0,334,6859,9,,,
3357406,Nordeste,PI,,22,,,,2021-08-06,31,3273227.0,311353.0,470,6865,6,,,
3357407,Nordeste,PI,,22,,,,2021-08-07,31,3273227.0,311597.0,244,6870,5,,,
3357408,Nordeste,PI,,22,,,,2021-08-08,32,3273227.0,311728.0,131,6872,2,,,
3357409,Nordeste,PI,,22,,,,2021-08-09,32,3273227.0,311784.0,56,6877,5,,,
3357410,Nordeste,PI,,22,,,,2021-08-10,32,3273227.0,311946.0,162,6881,4,,,
3357411,Nordeste,PI,,22,,,,2021-08-11,32,3273227.0,312348.0,402,6888,7,,,
3357412,Nordeste,PI,,22,,,,2021-08-12,32,3273227.0,312661.0,313,6888,0,,,
3357413,Nordeste,PI,,22,,,,2021-08-13,32,3273227.0,312904.0,243,6895,7,,,
3357414,Nordeste,PI,,22,,,,2021-08-14,32,3273227.0,313185.0,281,6902,7,,,
3357415,Nordeste,PI,,22,,,,2021-08-15,33,3273227.0,313345.0,160,6906,4,,,
3357416,Nordeste,PI,,22,,,,2021-08-16,33,3273227.0,313410.0,65,6908,2,,,
3357417,Nordeste,PI,,22,,,,2021-08-17,33,3273227.0,313685.0,275,6911,3,,,
3357418,Nordeste,PI,,22,,,,2021-08-18,33,3273227.0,313928.0,243,6915,4,,,
3357419,Nordeste,PI,,22,,,,2021-08-19,33,3273227.0,314151.0,223,6915,0,,,
3357420,Nordeste,PI,,22,,,,2021-08-20,33,3273227.0,314421.0,270,6918,3,,,
3357421,Nordeste,PI,,22,,,,2021-08-21,33,3273227.0,314679.0,258,6920,2,,,
3357422,Nordeste,PI,,22,,,,2021-08-22,34,3273227.0,314821.0,142,6924,4,,,
3357423,Nordeste,PI,,22,,,,2021-08-23,34,3273227.0,314921.0,100,6927,3,,,
3357424,Nordeste,PI,,22,,,,2021-08-24,34,3273227.0,315110.0,189,6932,5,,,
3357425,Nordeste,PI,,22,,,,2021-08-25,34,3273227.0,315337.0,227,6936,4,,,
3357426,Nordeste,PI,,22,,,,2021-08-26,34,3273227.0,315601.0,264,6937,1,,,
3357427,Nordeste,PI,,22,,,,2021-08-27,34,3273227.0,315858.0,257,6939,2,,,
3357428,Nordeste,PI,,22,,,,2021-08-28,34,3273227.0,316053.0,195,6941,2,,,
3357429,Nordeste,PI,,22,,,,2021-08-29,35,3273227.0,316174.0,121,6943,2,,,
3357430,Nordeste,PI,,22,,,,2021-08-30,35,3273227.0,316246.0,72,6945,2,,,
3357431,Nordeste,PI,,22,,,,2021-08-31,35,3273227.0,316440.0,194,6945,0,,,
3357432,Nordeste,PI,,22,,,,2021-09-01,35,3273227.0,316699.0,259,6946,1,,,
3357433,Nordeste,PI,,22,,,,2021-09-02,35,3273227.0,316900.0,201,6950,4,,,
3357434,Nordeste,PI,,22,,,,2021-09-03,35,3273227.0,317096.0,196,6951,1,,,
3357435,Nordeste,PI,,22,,,,2021-09-04,35,3273227.0,317261.0,165,6953,2,,,
3357436,Nordeste,PI,,22,,,,2021-09-05,36,3273227.0,317349.0,88,6956,3,,,
3357437,Nordeste,PI,,22,,,,2021-09-06,36,3273227.0,317417.0,68,6959,3,,,
3357438,Nordeste,PI,,22,,,,2021-09-07,36,3273227.0,317558.0,141,6963,4,,,
3357439,Nordeste,PI,,22,,,,2021-09-08,36,3273227.0,317693.0,135,6964,1,,,
3357440,Nordeste,PI,,22,,,,2021-09-09,36,3273227.0,317760.0,67,6965,1,,,
3357441,Nordeste,PI,,22,,,,2021-09-10,36,3273227.0,317817.0,57,6966,1,,,
3357442,Nordeste,PI,,22,,,,2021-09-11,36,3273227.0,317918.0,101,6969,3,,,
3357443,Nordeste,PI,,22,,,,2021-09-12,37,3273227.0,318022.0,104,6971,2,,,
3357444,Nordeste,PI,,22,,,,2021-09-13,37,3273227.0,318033.0,11,6975,4,,,
3357445,Nordeste,PI,,22,,,,2021-09-14,37,3273227.0,318066.0,33,6980,5,,,
3357446,Nordeste,PI,,22,,,,2021-09-15,37,3273227.0,318125.0,59,6980,0,,,
3357447,Nordeste,PI,,22,,,,2021-09-16,37,3273227.0,318228.0,103,6983,3,,,
3357448,Nordeste,PI,,22,,,,2021-09-17,37,3273227.0,318337.0,109,6984,1,,,
3357449,Nordeste,PI,,22,,,,2021-09-18,37,3273227.0,318371.0,34,6985,1,,,
3357450,Nordeste,PI,,22,,,,2021-09-19,38,3273227.0,318473.0,102,6987,2,,,
3357451,Nordeste,PI,,22,,,,2021-09-20,38,3273227.0,318493.0,20,6987,0,,,
3357452,Nordeste,PI,,22,,,,2021-09-21,38,3273227.0,318566.0,73,6988,1,,,
3357453,Nordeste,PI,,22,,,,2021-09-22,38,3273227.0,318608.0,42,6989,1,,,
3357454,Nordeste,PI,,22,,,,2021-09-23,38,3273227.0,318702.0,94,6992,3,,,
3357455,Nordeste,PI,,22,,,,2021-09-24,38,3273227.0,318815.0,113,6995,3,,,
3357456,Nordeste,PI,,22,,,,2021-09-25,38,3273227.0,318919.0,104,6997,2,,,
3357457,Nordeste,PI,,22,,,,2021-09-26,39,3273227.0,319057.0,138,7002,5,,,
3357458,Nordeste,PI,,22,,,,2021-09-27,39,3273227.0,319098.0,41,7004,2,,,
3357459,Nordeste,PI,,22,,,,2021-09-28,39,3273227.0,319116.0,18,7006,2,,,
3357460,Nordeste,PI,,22,,,,2021-09-29,39,3273227.0,319282.0,166,7007,1,,,
3357461,Nordeste,PI,,22,,,,2021-09-30,39,3273227.0,319334.0,52,7011,4,,,
3357462,Nordeste,PI,,22,,,,2021-10-01,39,3273227.0,319410.0,76,7012,1,,,
3357463,Nordeste,PI,,22,,,,2021-10-02,39,3273227.0,319572.0,162,7016,4,,,
3357464,Nordeste,PI,,22,,,,2021-10-03,40,3273227.0,319706.0,134,7016,0,,,
3357465,Nordeste,PI,,22,,,,2021-10-04,40,3273227.0,319762.0,56,7017,1,,,
3357466,Nordeste,PI,,22,,,,2021-10-05,40,3273227.0,319783.0,21,7018,1,,,
3357467,Nordeste,PI,,22,,,,2021-10-06,40,3273227.0,319841.0,58,7019,1,,,
3357468,Nordeste,PI,,22,,,,2021-10-07,40,3273227.0,320596.0,755,7025,6,,,
3357469,Nordeste,PI,,22,,,,2021-10-08,40,3273227.0,321029.0,433,7028,3,,,
3357470,Nordeste,PI,,22,,,,2021-10-09,40,3273227.0,321273.0,244,7033,5,,,
3357471,Nordeste,PI,,22,,,,2021-10-10,41,3273227.0,321433.0,160,7037,4,,,
3357472,Nordeste,PI,,22,,,,2021-10-11,41,3273227.0,321611.0,178,7038,1,,,
3357473,Nordeste,PI,,22,,,,2021-10-12,41,3273227.0,321838.0,227,7042,4,,,
3357474,Nordeste,PI,,22,,,,2021-10-13,41,3273227.0,322014.0,176,7043,1,,,
3357475,Nordeste,PI,,22,,,,2021-10-14,41,3273227.0,322304.0,290,7050,7,,,
3357476,Nordeste,PI,,22,,,,2021-10-15,41,3273227.0,322556.0,252,7058,8,,,
3357477,Nordeste,PI,,22,,,,2021-10-16,41,3273227.0,322742.0,186,7064,6,,,
3357478,Nordeste,PI,,22,,,,2021-10-17,42,3273227.0,322860.0,118,7067,3,,,
3357479,Nordeste,PI,,22,,,,2021-10-18,42,3273227.0,322994.0,134,7068,1,,,
3357480,Nordeste,PI,,22,,,,2021-10-19,42,3273227.0,323137.0,143,7070,2,,,
3357481,Nordeste,PI,,22,,,,2021-10-20,42,3273227.0,323274.0,137,7073,3,,,
3357482,Nordeste,PI,,22,,,,2021-10-21,42,3273227.0,323598.0,324,7075,2,,,
3357483,Nordeste,PI,,22,,,,2021-10-22,42,3273227.0,323888.0,290,7078,3,,,
3357484,Nordeste,PI,,22,,,,2021-10-23,42,3273227.0,324128.0,240,7080,2,,,
3357485,Nordeste,PI,,22,,,,2021-10-24,43,3273227.0,324318.0,190,7082,2,,,
3357486,Nordeste,PI,,22,,,,2021-10-25,43,3273227.0,324435.0,117,7084,2,,,
3357487,Nordeste,PI,,22,,,,2021-10-26,43,3273227.0,324542.0,107,7087,3,,,
3357488,Nordeste,PI,,22,,,,2021-10-27,43,3273227.0,324832.0,290,7088,1,,,
3357489,Nordeste,PI,,22,,,,2021-10-28,43,3273227.0,325073.0,241,7095,7,,,
3357490,Nordeste,PI,,22,,,,2021-10-29,43,3273227.0,325301.0,228,7096,1,,,
3357491,Nordeste,PI,,22,,,,2021-10-30,43,3273227.0,325492.0,191,7098,2,,,
3357492,Nordeste,PI,,22,,,,2021-10-31,44,3273227.0,325695.0,203,7099,1,,,
3357493,Nordeste,PI,,22,,,,2021-11-01,44,3273227.0,325812.0,117,7101,2,,,
3357494,Nordeste,PI,,22,,,,2021-11-02,44,3273227.0,325971.0,159,7103,2,,,
3357495,Nordeste,PI,,22,,,,2021-11-03,44,3273227.0,326089.0,118,7108,5,,,
3357496,Nordeste,PI,,22,,,,2021-11-04,44,3273227.0,326344.0,255,7108,0,,,
3357497,Nordeste,PI,,22,,,,2021-11-05,44,3273227.0,326664.0,320,7110,2,,,
3357498,Nordeste,PI,,22,,,,2021-11-06,44,3273227.0,326930.0,266,7111,1,,,
3357499,Nordeste,PI,,22,,,,2021-11-07,45,3273227.0,327054.0,124,7114,3,,,
3357500,Nordeste,PI,,22,,,,2021-11-08,45,3273227.0,327160.0,106,7114,0,,,
3357501,Nordeste,PI,,22,,,,2021-11-09,45,3273227.0,327325.0,165,7118,4,,,
3357502,Nordeste,PI,,22,,,,2021-11-10,45,3273227.0,327575.0,250,7124,6,,,
3357503,Nordeste,PI,,22,,,,2021-11-11,45,3273227.0,327816.0,241,7124,0,,,
3357504,Nordeste,PI,,22,,,,2021-11-12,45,3273227.0,328083.0,267,7127,3,,,
3357505,Nordeste,PI,,22,,,,2021-11-13,45,3273227.0,328326.0,243,7131,4,,,
3357506,Nordeste,PI,,22,,,,2021-11-14,46,3273227.0,328434.0,108,7137,6,,,
3357507,Nordeste,PI,,22,,,,2021-11-15,46,3273227.0,328481.0,47,7141,4,,,
3357508,Nordeste,PI,,22,,,,2021-11-16,46,3273227.0,328577.0,96,7147,6,,,
3357509,Nordeste,PI,,22,,,,2021-11-17,46,3273227.0,328833.0,256,7152,5,,,
3357510,Nordeste,PI,,22,,,,2021-11-18,46,3273227.0,329013.0,180,7154,2,,,
3357511,Nordeste,PI,,22,,,,2021-11-19,46,3273227.0,329287.0,274,7158,4,,,
3357512,Nordeste,PI,,22,,,,2021-11-20,46,3273227.0,329370.0,83,7161,3,,,
3357513,Nordeste,PI,,22,,,,2021-11-21,47,3273227.0,329779.0,409,7163,2,,,
3357514,Nordeste,PI,,22,,,,2021-11-22,47,3273227.0,329875.0,96,7165,2,,,
3357515,Nordeste,PI,,22,,,,2021-11-23,47,3273227.0,330085.0,210,7166,1,,,
3357516,Nordeste,PI,,22,,,,2021-11-24,47,3273227.0,330358.0,273,7168,2,,,
3357517,Nordeste,PI,,22,,,,2021-11-25,47,3273227.0,330655.0,297,7175,7,,,
3357518,Nordeste,PI,,22,,,,2021-11-26,47,3273227.0,330963.0,308,7178,3,,,
3357519,Nordeste,PI,,22,,,,2021-11-27,47,3273227.0,331092.0,129,7181,3,,,
3357520,Nordeste,PI,,22,,,,2021-11-28,48,3273227.0,331273.0,181,7185,4,,,
3357521,Nordeste,PI,,22,,,,2021-11-29,48,3273227.0,331371.0,98,7185,0,,,
3357522,Nordeste,PI,,22,,,,2021-11-30,48,3273227.0,331541.0,170,7188,3,,,
3357523,Nordeste,PI,,22,,,,2021-12-01,48,3273227.0,331612.0,71,7194,6,,,
3357524,Nordeste,PI,,22,,,,2021-12-02,48,3273227.0,332003.0,391,7199,5,,,
3357525,Nordeste,PI,,22,,,,2021-12-03,48,3273227.0,332271.0,268,7200,1,,,
3357526,Nordeste,PI,,22,,,,2021-12-04,48,3273227.0,332529.0,258,7202,2,,,
3357527,Nordeste,PI,,22,,,,2021-12-05,49,3273227.0,332611.0,82,7204,2,,,
3357528,Nordeste,PI,,22,,,,2021-12-06,49,3273227.0,332726.0,115,7208,4,,,
3357529,Nordeste,PI,,22,,,,2021-12-07,49,3273227.0,332909.0,183,7214,6,,,
3357530,Nordeste,PI,,22,,,,2021-12-08,49,3273227.0,333121.0,212,7218,4,,,
3357531,Nordeste,PI,,22,,,,2021-12-09,49,3273227.0,333318.0,197,7220,2,,,
3357532,Nordeste,PI,,22,,,,2021-12-10,49,3273227.0,333573.0,255,7225,5,,,
3357533,Nordeste,PI,,22,,,,2021-12-11,49,3273227.0,333615.0,42,7230,5,,,
3357534,Nordeste,PI,,22,,,,2021-12-12,50,3273227.0,333618.0,3,7231,1,,,
3357535,Nordeste,PI,,22,,,,2021-12-13,50,3273227.0,333654.0,36,7231,0,,,
3357536,Nordeste,PI,,22,,,,2021-12-14,50,3273227.0,333687.0,33,7233,2,,,
3357537,Nordeste,PI,,22,,,,2021-12-15,50,3273227.0,333766.0,79,7236,3,,,
3357538,Nordeste,PI,,22,,,,2021-12-16,50,3273227.0,333846.0,80,7237,1,,,
3357539,Nordeste,PI,,22,,,,2021-12-17,50,3273227.0,333891.0,45,7239,2,,,
3357540,Nordeste,PI,,22,,,,2021-12-18,50,3273227.0,333891.0,0,7245,6,,,
3357541,Nordeste,PI,,22,,,,2021-12-19,51,3273227.0,334036.0,145,7245,0,,,
3357542,Nordeste,PI,,22,,,,2021-12-20,51,3273227.0,334042.0,6,7249,4,,,
3357543,Nordeste,PI,,22,,,,2021-12-21,51,3273227.0,334061.0,19,7253,4,,,
3357544,Nordeste,PI,,22,,,,2021-12-22,51,3273227.0,334080.0,19,7256,3,,,
3357545,Nordeste,PI,,22,,,,2021-12-23,51,3273227.0,334107.0,27,7258,2,,,
3357546,Nordeste,PI,,22,,,,2021-12-24,51,3273227.0,334168.0,61,7264,6,,,
3357547,Nordeste,PI,,22,,,,2021-12-25,51,3273227.0,334220.0,52,7266,2,,,
3357548,Nordeste,PI,,22,,,,2021-12-26,52,3273227.0,334241.0,21,7268,2,,,
3357549,Nordeste,PI,,22,,,,2021-12-27,52,3273227.0,334301.0,60,7270,2,,,
3357550,Nordeste,PI,,22,,,,2021-12-28,52,3273227.0,334319.0,18,7273,3,,,
3357551,Nordeste,PI,,22,,,,2021-12-29,52,3273227.0,334338.0,19,7275,2,,,
3357552,Nordeste,PI,,22,,,,2021-12-30,52,3273227.0,334350.0,12,7275,0,,,
3357553,Nordeste,PI,,22,,,,2021-12-31,52,3273227.0,334440.0,90,7275,0,,,
3357554,Nordeste,CE,,23,,,,2021-07-01,26,9132078.0,887774.0,1794,22627,56,,,
3357555,Nordeste,CE,,23,,,,2021-07-02,26,9132078.0,889947.0,2173,22692,65,,,
3357556,Nordeste,CE,,23,,,,2021-07-03,26,9132078.0,889947.0,0,22692,0,,,
3357557,Nordeste,CE,,23,,,,2021-07-04,27,9132078.0,892698.0,2751,22747,55,,,
3357558,Nordeste,CE,,23,,,,2021-07-05,27,9132078.0,893270.0,572,22753,6,,,
3357559,Nordeste,CE,,23,,,,2021-07-06,27,9132078.0,894678.0,1408,22791,38,,,
3357560,Nordeste,CE,,23,,,,2021-07-07,27,9132078.0,896564.0,1886,22849,58,,,
3357561,Nordeste,CE,,23,,,,2021-07-08,27,9132078.0,897446.0,882,22909,60,,,
3357562,Nordeste,CE,,23,,,,2021-07-09,27,9132078.0,899792.0,2346,22969,60,,,
3357563,Nordeste,CE,,23,,,,2021-07-10,27,9132078.0,901227.0,1435,23008,39,,,
3357564,Nordeste,CE,,23,,,,2021-07-11,28,9132078.0,901794.0,567,23034,26,,,
3357565,Nordeste,CE,,23,,,,2021-07-12,28,9132078.0,902190.0,396,23053,19,,,
3357566,Nordeste,CE,,23,,,,2021-07-13,28,9132078.0,903171.0,981,23096,43,,,
3357567,Nordeste,CE,,23,,,,2021-07-14,28,9132078.0,904502.0,1331,23116,20,,,
3357568,Nordeste,CE,,23,,,,2021-07-15,28,9132078.0,906263.0,1761,23154,38,,,
3357569,Nordeste,CE,,23,,,,2021-07-16,28,9132078.0,907496.0,1233,23192,38,,,
3357570,Nordeste,CE,,23,,,,2021-07-17,28,9132078.0,908425.0,929,23202,10,,,
3357571,Nordeste,CE,,23,,,,2021-07-18,29,9132078.0,909020.0,595,23202,0,,,
3357572,Nordeste,CE,,23,,,,2021-07-19,29,9132078.0,909205.0,185,23233,31,,,
3357573,Nordeste,CE,,23,,,,2021-07-20,29,9132078.0,909564.0,359,23262,29,,,
3357574,Nordeste,CE,,23,,,,2021-07-21,29,9132078.0,909564.0,0,23262,0,,,
3357575,Nordeste,CE,,23,,,,2021-07-22,29,9132078.0,911021.0,1457,23287,25,,,
3357576,Nordeste,CE,,23,,,,2021-07-23,29,9132078.0,913440.0,2419,23361,74,,,
3357577,Nordeste,CE,,23,,,,2021-07-24,29,9132078.0,914005.0,565,23364,3,,,
3357578,Nordeste,CE,,23,,,,2021-07-25,30,9132078.0,914005.0,0,23364,0,,,
3357579,Nordeste,CE,,23,,,,2021-07-26,30,9132078.0,914992.0,987,23382,18,,,
3357580,Nordeste,CE,,23,,,,2021-07-27,30,9132078.0,916008.0,1016,23402,20,,,
3357581,Nordeste,CE,,23,,,,2021-07-28,30,9132078.0,916994.0,986,23465,63,,,
3357582,Nordeste,CE,,23,,,,2021-07-29,30,9132078.0,917645.0,651,23488,23,,,
3357583,Nordeste,CE,,23,,,,2021-07-30,30,9132078.0,918377.0,732,23497,9,,,
3357584,Nordeste,CE,,23,,,,2021-07-31,30,9132078.0,919206.0,829,23519,22,,,
3357585,Nordeste,CE,,23,,,,2021-08-01,31,9132078.0,919462.0,256,23519,0,,,
3357586,Nordeste,CE,,23,,,,2021-08-02,31,9132078.0,919544.0,82,23528,9,,,
3357587,Nordeste,CE,,23,,,,2021-08-03,31,9132078.0,920296.0,752,23566,38,,,
3357588,Nordeste,CE,,23,,,,2021-08-04,31,9132078.0,920296.0,0,23566,0,,,
3357589,Nordeste,CE,,23,,,,2021-08-05,31,9132078.0,921483.0,1187,23653,87,,,
3357590,Nordeste,CE,,23,,,,2021-08-06,31,9132078.0,922409.0,926,23677,24,,,
3357591,Nordeste,CE,,23,,,,2021-08-07,31,9132078.0,923045.0,636,23692,15,,,
3357592,Nordeste,CE,,23,,,,2021-08-08,32,9132078.0,923331.0,286,23692,0,,,
3357593,Nordeste,CE,,23,,,,2021-08-09,32,9132078.0,923331.0,0,23692,0,,,
3357594,Nordeste,CE,,23,,,,2021-08-10,32,9132078.0,924062.0,731,23741,49,,,
3357595,Nordeste,CE,,23,,,,2021-08-11,32,9132078.0,924483.0,421,23765,24,,,
3357596,Nordeste,CE,,23,,,,2021-08-12,32,9132078.0,925096.0,613,23779,14,,,
3357597,Nordeste,CE,,23,,,,2021-08-13,32,9132078.0,925347.0,251,23787,8,,,
3357598,Nordeste,CE,,23,,,,2021-08-14,32,9132078.0,926017.0,670,23815,28,,,
3357599,Nordeste,CE,,23,,,,2021-08-15,33,9132078.0,926247.0,230,23822,7,,,
3357600,Nordeste,CE,,23,,,,2021-08-16,33,9132078.0,926380.0,133,23829,7,,,
3357601,Nordeste,CE,,23,,,,2021-08-17,33,9132078.0,926987.0,607,23859,30,,,
3357602,Nordeste,CE,,23,,,,2021-08-18,33,9132078.0,927422.0,435,23905,46,,,
3357603,Nordeste,CE,,23,,,,2021-08-19,33,9132078.0,928016.0,594,23921,16,,,
3357604,Nordeste,CE,,23,,,,2021-08-20,33,9132078.0,928016.0,0,23921,0,,,
3357605,Nordeste,CE,,23,,,,2021-08-21,33,9132078.0,928564.0,548,23953,32,,,
3357606,Nordeste,CE,,23,,,,2021-08-22,34,9132078.0,928921.0,357,23955,2,,,
3357607,Nordeste,CE,,23,,,,2021-08-23,34,9132078.0,929060.0,139,23961,6,,,
3357608,Nordeste,CE,,23,,,,2021-08-24,34,9132078.0,929145.0,85,23975,14,,,
3357609,Nordeste,CE,,23,,,,2021-08-25,34,9132078.0,929670.0,525,23979,4,,,
3357610,Nordeste,CE,,23,,,,2021-08-26,34,9132078.0,929954.0,284,23988,9,,,
3357611,Nordeste,CE,,23,,,,2021-08-27,34,9132078.0,929954.0,0,23988,0,,,
3357612,Nordeste,CE,,23,,,,2021-08-28,34,9132078.0,930816.0,862,24015,27,,,
3357613,Nordeste,CE,,23,,,,2021-08-29,35,9132078.0,931152.0,336,24015,0,,,
3357614,Nordeste,CE,,23,,,,2021-08-30,35,9132078.0,931321.0,169,24015,0,,,
3357615,Nordeste,CE,,23,,,,2021-08-31,35,9132078.0,931321.0,0,24015,0,,,
3357616,Nordeste,CE,,23,,,,2021-09-01,35,9132078.0,931803.0,482,24027,12,,,
3357617,Nordeste,CE,,23,,,,2021-09-02,35,9132078.0,932267.0,464,24041,14,,,
3357618,Nordeste,CE,,23,,,,2021-09-03,35,9132078.0,932522.0,255,24046,5,,,
3357619,Nordeste,CE,,23,,,,2021-09-04,35,9132078.0,932934.0,412,24065,19,,,
3357620,Nordeste,CE,,23,,,,2021-09-05,36,9132078.0,933319.0,385,24065,0,,,
3357621,Nordeste,CE,,23,,,,2021-09-06,36,9132078.0,933490.0,171,24065,0,,,
3357622,Nordeste,CE,,23,,,,2021-09-07,36,9132078.0,933732.0,242,24085,20,,,
3357623,Nordeste,CE,,23,,,,2021-09-08,36,9132078.0,933732.0,0,24085,0,,,
3357624,Nordeste,CE,,23,,,,2021-09-09,36,9132078.0,934106.0,374,24115,30,,,
3357625,Nordeste,CE,,23,,,,2021-09-10,36,9132078.0,934181.0,75,24117,2,,,
3357626,Nordeste,CE,,23,,,,2021-09-11,36,9132078.0,934447.0,266,24126,9,,,
3357627,Nordeste,CE,,23,,,,2021-09-12,37,9132078.0,934494.0,47,24127,1,,,
3357628,Nordeste,CE,,23,,,,2021-09-13,37,9132078.0,934494.0,0,24127,0,,,
3357629,Nordeste,CE,,23,,,,2021-09-14,37,9132078.0,934512.0,18,24132,5,,,
3357630,Nordeste,CE,,23,,,,2021-09-15,37,9132078.0,935273.0,761,24144,12,,,
3357631,Nordeste,CE,,23,,,,2021-09-16,37,9132078.0,935383.0,110,24138,-6,,,
3357632,Nordeste,CE,,23,,,,2021-09-17,37,9132078.0,935513.0,130,24148,10,,,
3357633,Nordeste,CE,,23,,,,2021-09-18,37,9132078.0,935722.0,209,24157,9,,,
3357634,Nordeste,CE,,23,,,,2021-09-19,38,9132078.0,935722.0,0,24157,0,,,
